class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,stalk-root-null,cluster
e,b,s,g,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,k,y,e,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,p,True,3
p,f,s,e,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
p,f,y,n,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,p,True,3
p,f,s,e,f,s,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
e,k,f,g,f,n,f,w,b,w,e,b,s,k,w,w,w,t,p,w,s,g,True,2
p,k,s,n,f,s,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,p,True,3
p,k,s,e,f,y,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,d,True,3
p,f,s,e,f,f,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,l,True,3
e,b,f,g,f,n,f,w,b,p,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,f,y,n,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
p,f,s,n,f,y,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,p,True,3
e,f,s,n,f,n,a,c,b,o,e,b,s,s,o,o,n,o,p,n,c,l,True,0
e,x,y,p,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,False,5
p,f,s,n,f,y,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
p,k,y,e,f,y,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,l,True,3
p,f,s,n,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,l,True,3
e,b,s,w,f,n,f,w,b,w,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,x,y,e,f,f,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,f,y,e,f,y,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,l,True,3
p,f,s,e,f,y,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,l,True,3
p,k,y,n,f,f,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
e,x,f,w,f,n,f,w,b,p,e,b,s,s,w,w,w,t,p,w,s,g,True,2
e,b,s,w,f,n,f,w,b,p,e,b,s,s,w,w,w,t,p,w,n,g,True,2
p,k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,f,y,n,f,y,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,l,True,3
e,f,y,n,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,False,0
p,k,s,n,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,d,True,3
p,k,s,n,f,y,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,l,True,3
p,f,y,n,f,s,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,l,True,3
p,f,y,e,f,m,a,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,0
p,x,s,e,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
p,k,y,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
p,x,s,n,f,s,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,l,True,3
p,k,s,e,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,k,y,n,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,l,True,3
p,f,y,e,f,f,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,p,True,3
e,x,f,w,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,s,g,True,2
p,k,s,n,f,s,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,d,True,3
p,f,s,n,f,f,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,p,True,3
p,k,s,e,f,y,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,d,True,3
p,k,s,e,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,k,y,n,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,l,True,3
e,k,f,w,f,n,f,w,b,g,e,b,s,s,w,w,w,t,p,w,s,g,True,2
p,k,s,n,f,f,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
p,k,y,n,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,l,True,3
p,k,s,n,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,k,s,e,f,s,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
p,x,s,n,f,y,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,l,True,3
p,x,y,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,l,True,3
p,f,s,e,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,k,y,n,f,f,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,d,True,3
e,b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,w,t,p,w,y,d,False,0
p,f,s,n,f,f,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,p,True,3
p,k,y,e,f,f,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,d,True,3
e,x,s,n,f,n,f,c,b,w,e,b,y,y,n,n,w,t,p,w,y,d,False,5
p,f,s,n,f,f,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
p,k,s,n,f,y,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,l,True,3
p,f,y,n,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,p,True,3
p,x,s,n,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
e,k,f,w,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,s,g,True,2
p,f,y,e,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
p,x,s,e,f,y,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,p,True,3
p,x,s,n,f,f,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,l,True,3
p,f,s,n,f,f,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,p,True,3
p,k,s,n,f,y,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,k,s,e,f,f,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,l,True,3
p,x,s,e,f,f,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
e,b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,w,t,p,w,y,p,False,0
p,k,s,e,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,p,True,3
p,x,s,n,f,f,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,p,True,3
p,x,y,e,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,p,True,3
p,f,s,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,l,True,3
e,b,s,n,f,n,a,c,b,n,e,b,s,s,o,o,n,o,p,n,c,l,True,0
e,k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,k,y,e,f,m,f,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,False,3
p,k,y,e,f,y,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,l,True,3
p,f,s,e,f,y,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,d,True,3
e,k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,o,o,p,o,c,l,True,0
p,f,y,e,f,s,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
p,k,y,e,f,s,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
e,k,f,w,f,n,f,w,b,p,e,b,k,s,w,w,w,t,p,w,s,g,True,2
e,x,s,g,f,n,f,w,b,w,e,b,s,k,w,w,w,t,p,w,s,g,True,2
e,k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,o,o,p,o,v,l,True,0
p,k,y,e,f,s,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
p,k,y,n,f,s,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,l,True,3
p,k,s,e,f,s,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,p,True,3
e,x,s,w,f,n,f,w,b,w,e,b,k,k,w,w,w,t,p,w,s,g,True,2
e,k,s,w,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,n,g,True,2
e,k,s,w,f,n,f,w,b,p,e,b,k,s,w,w,w,t,p,w,s,g,True,2
p,k,s,e,f,f,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,l,True,3
p,x,s,e,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,p,True,3
e,k,s,g,f,n,f,w,b,w,e,b,s,k,w,w,w,t,p,w,s,g,True,2
e,x,f,w,f,n,f,w,b,g,e,b,s,k,w,w,w,t,p,w,s,g,True,2
p,k,y,e,f,f,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,d,True,3
e,b,s,w,f,n,f,w,b,g,e,b,s,s,w,w,w,t,p,w,s,g,True,2
p,k,s,e,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,p,True,3
p,f,s,n,f,f,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,p,True,3
p,f,y,n,f,f,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,d,True,3
e,k,s,g,f,n,f,w,b,p,e,b,s,k,w,w,w,t,p,w,s,g,True,2
e,x,s,w,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,n,g,True,2
p,f,y,e,f,y,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,p,True,3
p,x,s,e,f,f,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
e,x,f,w,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,s,g,True,2
e,k,f,w,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,f,s,e,f,s,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,d,True,3
e,f,s,g,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,False,0
p,k,s,e,f,y,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,d,True,3
p,x,s,n,f,y,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,p,True,3
e,k,s,n,f,n,a,c,b,y,e,b,s,s,o,o,n,o,p,b,c,l,True,0
e,x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,o,o,p,n,c,l,True,5
p,k,y,e,f,s,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,l,True,3
p,x,s,e,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
p,x,s,n,f,s,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,d,True,3
p,k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
p,x,s,n,f,y,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,l,True,3
e,k,f,w,f,n,f,w,b,g,e,b,k,s,w,w,w,t,p,w,n,g,True,2
e,k,s,n,f,n,a,c,b,o,e,b,s,s,o,o,n,o,p,n,c,l,True,0
p,k,y,c,f,m,f,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,4
e,x,f,g,f,n,f,w,b,g,e,b,s,s,w,w,w,t,p,w,s,g,True,2
e,x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,o,o,p,o,v,l,True,5
e,x,s,n,f,n,a,c,b,y,e,b,s,s,o,o,o,o,p,b,v,l,True,5
p,k,y,e,f,s,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,p,True,3
e,k,f,w,f,n,f,w,b,p,e,b,s,s,w,w,w,t,p,w,n,g,True,2
e,x,f,g,f,n,f,w,b,g,e,b,k,s,w,w,w,t,p,w,s,g,True,2
e,f,s,n,f,n,a,c,b,o,e,b,s,s,o,o,o,o,p,n,v,l,True,0
p,k,y,n,f,y,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
p,k,y,n,f,s,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,l,True,3
p,f,y,n,f,s,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,d,True,3
p,f,y,e,f,y,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,p,True,3
e,k,f,g,f,n,f,w,b,p,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,f,y,e,f,s,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,d,True,3
p,f,y,n,f,s,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,l,True,3
e,k,s,g,f,n,f,w,b,w,e,b,k,k,w,w,w,t,p,w,s,g,True,2
e,b,s,n,f,n,a,c,b,y,e,b,s,s,o,o,n,o,p,y,c,l,True,0
p,k,y,n,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,x,s,n,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,p,True,3
e,b,s,n,f,n,a,c,b,o,e,b,s,s,o,o,n,o,p,o,v,l,True,0
p,k,s,n,f,y,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,d,True,3
p,k,s,n,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,l,True,3
p,f,s,e,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,p,True,3
p,x,s,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
p,x,s,e,f,y,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
p,x,s,n,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
p,k,y,n,f,y,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,d,True,3
e,x,s,p,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,False,5
p,f,s,e,f,y,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
p,x,y,n,f,m,a,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,4
p,k,s,n,f,f,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,l,True,3
e,k,s,g,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,s,g,True,2
p,k,s,n,f,f,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
p,f,y,n,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,k,s,n,f,s,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,p,True,3
p,k,y,e,f,y,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,d,True,3
p,f,y,e,f,f,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
e,f,s,c,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,False,0
p,f,y,n,f,f,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,l,True,3
p,k,s,e,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
p,x,s,e,f,y,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,l,True,3
p,f,y,e,f,y,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,l,True,3
p,x,s,n,f,f,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,p,True,3
e,f,s,n,f,n,a,c,b,y,e,b,s,s,o,o,n,o,p,n,c,l,True,0
p,f,s,e,f,s,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,d,True,3
p,x,y,e,f,s,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,p,True,3
p,x,y,e,f,f,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,d,True,3
p,x,s,e,f,s,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,p,True,3
p,k,s,e,f,f,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,l,True,3
p,x,s,e,f,y,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,l,True,3
e,b,f,g,f,n,f,w,b,w,e,b,k,s,w,w,w,t,p,w,s,g,True,2
p,k,y,e,f,s,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,l,True,3
e,k,f,g,f,n,f,w,b,g,e,b,s,s,w,w,w,t,p,w,n,g,True,2
e,f,s,n,f,n,a,c,b,n,e,b,s,s,o,o,n,o,p,n,v,l,True,0
p,f,y,n,f,m,f,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,0
p,k,s,e,f,s,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
p,f,s,n,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,k,y,n,f,f,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,p,True,3
p,k,s,e,f,y,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,l,True,3
p,k,y,n,f,y,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,p,True,3
p,k,y,n,f,y,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,l,True,3
e,x,f,g,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,k,y,e,f,f,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,p,True,3
p,x,y,c,f,m,a,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,False,4
p,k,y,e,f,s,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,p,True,3
p,k,y,e,f,s,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,l,True,3
e,b,s,w,f,n,f,w,b,p,e,b,s,k,w,w,w,t,p,w,s,g,True,2
p,k,s,n,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,d,True,3
p,x,s,e,f,y,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,p,True,3
p,f,y,n,f,f,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,l,True,3
p,f,s,e,f,y,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,p,True,3
p,k,y,e,f,f,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,d,True,3
p,k,y,e,f,f,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,d,True,3
e,b,f,w,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,n,g,True,2
p,k,y,n,f,m,a,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,3
p,f,y,e,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
p,k,s,n,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,p,True,3
p,k,y,n,f,f,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,p,True,3
p,x,s,e,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
e,x,y,g,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,False,5
p,f,s,n,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,d,True,3
p,k,y,e,f,y,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,p,True,3
e,k,f,w,f,n,f,w,b,w,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,x,s,n,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,d,True,3
p,k,y,n,f,y,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
p,x,s,e,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
e,k,s,w,f,n,f,w,b,w,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,f,y,n,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,p,True,3
p,k,s,e,f,s,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,p,True,3
p,k,s,e,f,y,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,p,True,3
p,f,y,e,f,f,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,l,True,3
e,f,s,n,f,n,a,c,b,n,e,b,s,s,o,o,n,o,p,y,v,l,True,0
p,f,y,n,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,d,True,3
p,k,y,e,f,y,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
p,k,s,e,f,y,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,d,True,3
p,k,s,e,f,f,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,l,True,3
e,b,s,n,f,n,a,c,b,o,e,b,s,s,o,o,o,o,p,b,v,l,True,0
e,k,s,g,f,n,f,w,b,p,e,b,k,k,w,w,w,t,p,w,s,g,True,2
e,x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,o,o,p,n,v,l,True,5
e,x,f,g,f,n,f,w,b,p,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,k,s,e,f,y,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,d,True,3
p,f,y,e,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
p,k,s,n,f,s,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,d,True,3
p,k,s,n,f,y,f,c,n,b,t,b,k,s,p,w,w,o,e,w,v,p,True,3
e,b,s,w,f,n,f,w,b,p,e,b,k,s,w,w,w,t,p,w,n,g,True,2
p,f,s,n,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,d,True,3
e,b,f,g,f,n,f,w,b,p,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,x,s,n,f,f,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,d,True,3
p,x,y,e,f,f,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,l,True,3
p,f,y,c,f,m,f,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,False,0
p,f,s,n,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,d,True,3
p,x,y,e,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,l,True,3
p,f,s,n,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
p,f,y,e,f,f,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,p,True,3
p,f,s,e,f,f,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,l,True,3
p,x,s,e,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
e,k,s,g,f,n,f,w,b,w,e,b,k,s,w,w,w,t,p,w,s,g,True,2
p,x,s,e,f,y,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,p,True,3
p,k,s,n,f,y,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,l,True,3
p,k,y,e,f,s,f,c,n,b,t,b,k,s,w,p,w,o,e,w,v,l,True,3
p,x,s,n,f,y,f,c,n,b,t,b,k,k,w,p,w,o,e,w,v,p,True,3
e,b,s,g,f,n,f,w,b,g,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,x,s,n,f,s,f,c,n,b,t,b,s,s,w,p,w,o,e,w,v,l,True,3
p,f,s,e,f,s,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
p,k,s,n,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,d,True,3
e,b,s,g,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,s,g,True,2
p,x,s,n,f,y,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,p,True,3
p,f,y,e,f,y,f,c,n,b,t,b,s,k,w,w,w,o,e,w,v,p,True,3
p,f,s,e,f,y,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,d,True,3
p,f,y,n,f,m,f,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,False,0
e,b,f,g,f,n,f,w,b,g,e,b,k,s,w,w,w,t,p,w,s,g,True,2
p,f,s,e,f,f,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,p,True,3
p,k,s,n,f,f,f,c,n,b,t,b,s,k,p,p,w,o,e,w,v,l,True,3
e,k,s,g,f,n,f,w,b,p,e,b,s,k,w,w,w,t,p,w,n,g,True,2
p,k,y,n,f,f,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,l,True,3
p,x,s,e,f,s,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,l,True,3
e,b,s,n,f,n,a,c,b,y,e,b,s,s,o,o,o,o,p,y,c,l,True,0
p,k,y,n,f,f,f,c,n,b,t,b,s,k,p,w,w,o,e,w,v,l,True,3
p,f,y,n,f,s,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,l,True,3
e,x,s,n,f,n,a,c,b,n,e,b,s,s,o,o,n,o,p,b,c,l,True,5
p,k,s,n,f,f,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,l,True,3
p,k,s,n,f,f,f,c,n,b,t,b,k,k,p,p,w,o,e,w,v,d,True,3
p,k,s,n,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,p,True,3
p,k,s,n,f,s,f,c,n,b,t,b,s,s,p,w,w,o,e,w,v,p,True,3
e,f,y,c,t,n,f,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,False,0
e,f,s,n,f,n,a,c,b,n,e,b,s,s,o,o,n,o,p,n,c,l,True,0
e,b,s,w,f,n,f,w,b,g,e,b,k,k,w,w,w,t,p,w,n,g,True,2
p,k,s,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
e,b,s,g,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,n,g,True,2
p,k,y,e,f,y,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,k,y,n,f,s,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
e,x,s,n,f,n,a,c,b,o,e,b,s,s,o,o,o,o,p,y,c,l,True,5
p,x,s,e,f,y,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,p,True,3
p,x,s,n,f,f,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,d,True,3
p,f,s,e,f,y,f,c,n,b,t,b,k,s,w,w,w,o,e,w,v,l,True,3
p,f,y,e,f,s,f,c,n,b,t,b,s,s,p,p,w,o,e,w,v,p,True,3
p,x,y,e,f,s,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,p,True,3
p,k,s,e,f,f,f,c,n,b,t,b,k,k,w,w,w,o,e,w,v,d,True,3
e,k,y,n,f,n,f,c,b,w,e,b,y,y,n,n,w,t,p,w,y,d,False,0
p,f,s,e,f,f,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,d,True,3
p,k,s,n,f,s,f,c,n,b,t,b,k,k,p,w,w,o,e,w,v,p,True,3
p,f,y,n,f,y,f,c,n,b,t,b,s,s,w,w,w,o,e,w,v,p,True,3
p,f,s,e,f,f,f,c,n,b,t,b,k,s,p,p,w,o,e,w,v,d,True,3
e,k,f,g,f,n,f,w,b,w,e,b,s,s,w,w,w,t,p,w,n,g,True,2
p,k,s,n,f,f,f,c,n,b,t,b,s,k,w,p,w,o,e,w,v,d,True,3
